10,3,10,47,10,3,10,47,10,3,10,47,"/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/helpers/status.ts",98,5,98,47,"getStatusOrThrow","/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/unit/git-store-test.ts"
10,3,10,47,10,3,10,47,10,3,10,47,"/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/helpers/status.ts",113,7,113,49,"getStatusOrThrow","/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/unit/git/commit-test.ts"
10,3,10,47,10,3,10,47,10,3,10,47,"/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/helpers/status.ts",127,7,127,49,"getStatusOrThrow","/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/unit/git/gitignore-test.ts"
10,3,10,47,10,3,10,47,10,3,10,47,"/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/helpers/status.ts",130,7,130,54,"getStatusOrThrow","/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/unit/git/commit-test.ts"
10,3,10,47,10,3,10,47,10,3,10,47,"/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/helpers/status.ts",131,9,131,57,"getStatusOrThrow","/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/unit/git/status-test.ts"
10,3,10,47,10,3,10,47,10,3,10,47,"/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/helpers/status.ts",134,7,134,54,"getStatusOrThrow","/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/unit/git-store-test.ts"
10,3,10,47,10,3,10,47,10,3,10,47,"/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/helpers/status.ts",140,7,140,49,"getStatusOrThrow","/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/unit/git/rebase/detect-conflict-test.ts"
10,3,10,47,10,3,10,47,10,3,10,47,"/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/helpers/status.ts",143,9,143,57,"getStatusOrThrow","/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/unit/git/status-test.ts"
10,3,10,47,10,3,10,47,10,3,10,47,"/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/helpers/status.ts",150,7,150,49,"getStatusOrThrow","/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/unit/git/commit-test.ts"
10,3,10,47,10,3,10,47,10,3,10,47,"/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/helpers/status.ts",160,7,160,54,"getStatusOrThrow","/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/unit/git/commit-test.ts"
10,3,10,47,10,3,10,47,10,3,10,47,"/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/helpers/status.ts",172,7,172,55,"getStatusOrThrow","/home/ellen/Documents/ASJProj/TESTING_reordering/kactus_analyzeMe/app/test/unit/git/checkout-test.ts"
